"mesv","anov","id_dep","total_deputado"
12,2015,160677,1
2,2016,160677,5
3,2016,160677,7
5,2016,160677,5
6,2016,160677,3
7,2016,160677,1
8,2016,160677,2
10,2016,160677,5
11,2016,160677,6
12,2016,160677,6
2,2017,160677,2
3,2017,160677,2
2,2015,160758,3
3,2015,160758,11
4,2015,160758,10
5,2015,160758,11
6,2015,160758,6
7,2015,160758,4
8,2015,160758,8
9,2015,160758,11
10,2015,160758,8
11,2015,160758,7
12,2015,160758,2
2,2016,160758,6
3,2016,160758,8
4,2016,160758,3
5,2016,160758,5
6,2016,160758,4
7,2016,160758,2
8,2016,160758,5
10,2016,160758,4
11,2016,160758,6
12,2016,160758,6
2,2017,160758,4
3,2017,160758,3
2,2015,160976,6
3,2015,160976,12
4,2015,160976,10
5,2015,160976,11
6,2015,160976,7
7,2015,160976,4
8,2015,160976,10
9,2015,160976,14
10,2015,160976,10
11,2015,160976,7
12,2015,160976,2
2,2016,160976,6
3,2016,160976,11
4,2016,160976,4
5,2016,160976,5
6,2016,160976,7
7,2016,160976,3
8,2016,160976,5
10,2016,160976,7
11,2016,160976,6
12,2016,160976,6
2,2017,160976,4
3,2017,160976,3
2,2015,162332,5
3,2015,162332,10
4,2015,162332,4
5,2015,162332,11
6,2015,162332,7
7,2015,162332,3
8,2015,162332,9
9,2015,162332,13
10,2015,162332,8
11,2015,162332,7
12,2015,162332,2
2,2016,162332,6
3,2016,162332,6
4,2016,162332,3
5,2016,162332,3
6,2016,162332,6
7,2016,162332,3
8,2016,162332,5
10,2016,162332,4
11,2016,162332,4
12,2016,162332,3
2,2017,162332,4
3,2017,162332,3
2,2015,163321,5
3,2015,163321,10
4,2015,163321,10
5,2015,163321,11
6,2015,163321,6
7,2015,163321,4
8,2015,163321,10
9,2015,163321,13
10,2015,163321,9
11,2015,163321,4
12,2015,163321,1
2,2016,163321,6
3,2016,163321,10
4,2016,163321,4
5,2016,163321,2
2,2015,163831,6
3,2015,163831,11
4,2015,163831,8
5,2015,163831,11
6,2015,163831,7
7,2015,163831,4
8,2015,163831,9
9,2015,163831,9
10,2015,163831,5
11,2015,163831,7
12,2015,163831,2
2,2016,163831,4
3,2016,163831,9
4,2016,163831,3
5,2016,163831,4
6,2016,163831,6
7,2016,163831,2
8,2016,163831,3
10,2016,163831,4
11,2016,163831,2
12,2016,163831,1
2,2015,164359,6
3,2015,164359,12
4,2015,164359,10
5,2015,164359,10
6,2015,164359,7
7,2015,164359,2
8,2015,164359,9
9,2015,164359,11
10,2015,164359,10
11,2015,164359,7
12,2015,164359,1
2,2016,164359,5
3,2016,164359,7
4,2016,164359,3
5,2016,164359,5
6,2016,164359,6
7,2016,164359,3
8,2016,164359,5
10,2016,164359,6
12,2016,164359,4
2,2017,164359,4
3,2017,164359,3
2,2015,164360,6
3,2015,164360,12
4,2015,164360,7
5,2015,164360,11
6,2015,164360,7
7,2015,164360,4
8,2015,164360,10
9,2015,164360,14
10,2015,164360,10
11,2015,164360,7
12,2015,164360,1
2,2016,164360,5
3,2016,164360,11
4,2016,164360,4
5,2016,164360,5
6,2016,164360,7
7,2016,164360,3
8,2016,164360,5
10,2016,164360,7
11,2016,164360,6
12,2016,164360,6
2,2017,164360,4
3,2017,164360,3
2,2015,166401,5
3,2015,166401,9
4,2015,166401,9
5,2015,166401,8
6,2015,166401,6
7,2015,166401,3
8,2015,166401,10
9,2015,166401,11
10,2015,166401,9
11,2015,166401,6
12,2015,166401,2
2,2016,166401,6
3,2016,166401,10
4,2016,166401,4
5,2016,166401,4
6,2016,166401,5
7,2016,166401,3
8,2016,166401,4
10,2016,166401,5
11,2016,166401,6
12,2016,166401,5
2,2017,166401,4
3,2017,166401,3
2,2015,166402,3
3,2015,166402,3
4,2015,166402,7
5,2015,166402,10
6,2015,166402,7
7,2015,166402,4
8,2015,166402,6
9,2015,166402,11
10,2015,166402,5
11,2015,166402,4
2,2016,166402,4
3,2016,166402,3
4,2016,166402,1
5,2016,166402,1
6,2016,166402,5
7,2016,166402,3
8,2016,166402,5
10,2016,166402,3
11,2016,166402,5
12,2016,166402,3
2,2017,166402,4
3,2017,166402,2
2,2015,167493,5
3,2015,167493,8
4,2015,167493,9
5,2015,167493,11
6,2015,167493,7
7,2015,167493,4
8,2015,167493,10
9,2015,167493,3
2,2016,167493,4
3,2016,167493,7
4,2016,167493,2
5,2016,167493,4
6,2016,167493,6
7,2016,167493,1
8,2016,167493,4
10,2016,167493,3
11,2016,167493,4
12,2016,167493,4
2,2017,167493,2
3,2017,167493,2
5,2016,167614,3
6,2016,167614,6
7,2016,167614,2
8,2016,167614,5
10,2016,167614,1
11,2016,167614,4
12,2016,167614,5
2,2017,167614,3
3,2017,167614,3
2,2015,167722,5
3,2015,167722,12
4,2015,167722,10
5,2015,167722,10
6,2015,167722,7
7,2015,167722,4
8,2015,167722,4
9,2015,167722,14
10,2015,167722,9
11,2015,167722,4
12,2015,167722,2
2,2016,167722,5
3,2016,167722,8
4,2016,167722,3
5,2016,167722,4
6,2016,167722,5
7,2016,167722,3
8,2016,167722,5
10,2016,167722,5
11,2016,167722,5
12,2016,167722,2
2,2017,167722,3
3,2017,167722,2
5,2016,170673,3
6,2016,170673,6
7,2016,170673,3
2,2015,171617,3
3,2015,171617,10
4,2015,171617,9
5,2015,171617,11
6,2015,171617,7
7,2015,171617,4
8,2015,171617,10
9,2015,171617,14
10,2015,171617,9
11,2015,171617,6
12,2015,171617,2
2,2016,171617,6
3,2016,171617,11
4,2016,171617,4
5,2016,171617,5
6,2016,171617,6
7,2016,171617,3
8,2016,171617,4
10,2016,171617,7
11,2016,171617,6
12,2016,171617,6
2,2017,171617,4
3,2017,171617,3
2,2015,171619,3
3,2015,171619,11
4,2015,171619,8
5,2015,171619,11
6,2015,171619,6
7,2015,171619,4
8,2015,171619,8
9,2015,171619,13
10,2015,171619,8
11,2015,171619,7
12,2015,171619,2
2,2016,171619,6
3,2016,171619,8
4,2016,171619,3
5,2016,171619,3
6,2016,171619,5
7,2016,171619,3
8,2016,171619,4
10,2016,171619,2
11,2016,171619,5
12,2016,171619,3
2,2017,171619,4
3,2017,171619,3
2,2017,171620,3
3,2017,171620,3
2,2015,171623,5
3,2015,171623,12
4,2015,171623,9
5,2015,171623,9
6,2015,171623,5
7,2015,171623,4
8,2015,171623,10
9,2015,171623,9
10,2015,171623,9
11,2015,171623,7
12,2015,171623,1
2,2016,171623,6
3,2016,171623,9
4,2016,171623,3
5,2016,171623,5
6,2016,171623,5
7,2016,171623,3
8,2016,171623,3
10,2016,171623,5
11,2016,171623,5
12,2016,171623,1
2,2017,171623,4
3,2017,171623,2
2,2015,177282,4
3,2015,177282,12
4,2015,177282,8
5,2015,177282,10
6,2015,177282,7
7,2015,177282,4
8,2015,177282,10
9,2015,177282,14
10,2015,177282,9
11,2015,177282,6
12,2015,177282,2
2,2016,177282,4
3,2016,177282,9
4,2016,177282,4
5,2016,177282,5
6,2016,177282,5
7,2016,177282,2
8,2016,177282,5
10,2016,177282,6
11,2016,177282,4
12,2016,177282,6
2,2017,177282,4
3,2017,177282,2
2,2015,178802,6
3,2015,178802,12
4,2015,178802,10
5,2015,178802,11
6,2015,178802,7
7,2015,178802,4
8,2015,178802,10
9,2015,178802,13
10,2015,178802,8
11,2015,178802,7
12,2015,178802,2
2,2016,178802,6
3,2016,178802,11
4,2016,178802,3
5,2016,178802,5
6,2016,178802,5
7,2016,178802,3
8,2016,178802,5
10,2016,178802,2
11,2016,178802,6
12,2016,178802,5
3,2017,178802,2
2,2015,178825,5
3,2015,178825,12
4,2015,178825,10
5,2015,178825,9
6,2015,178825,7
7,2015,178825,4
8,2015,178825,10
9,2015,178825,14
10,2015,178825,8
11,2015,178825,7
12,2015,178825,2
2,2016,178825,6
3,2016,178825,10
4,2016,178825,4
5,2016,178825,5
6,2016,178825,7
7,2016,178825,3
8,2016,178825,5
10,2016,178825,7
11,2016,178825,4
12,2016,178825,6
2,2017,178825,4
3,2017,178825,3
2,2015,178826,6
3,2015,178826,12
4,2015,178826,10
5,2015,178826,11
6,2015,178826,7
7,2015,178826,4
8,2015,178826,8
9,2015,178826,13
10,2015,178826,9
11,2015,178826,7
12,2015,178826,2
2,2016,178826,5
3,2016,178826,11
4,2016,178826,3
5,2016,178826,5
6,2016,178826,7
7,2016,178826,3
8,2016,178826,5
10,2016,178826,7
11,2016,178826,6
12,2016,178826,6
2,2017,178826,3
3,2017,178826,3
2,2015,178827,6
3,2015,178827,12
4,2015,178827,6
5,2015,178827,11
6,2015,178827,7
7,2015,178827,3
8,2015,178827,9
9,2015,178827,14
10,2015,178827,9
11,2015,178827,7
12,2015,178827,2
2,2016,178827,6
3,2016,178827,11
4,2016,178827,4
5,2016,178827,5
6,2016,178827,7
7,2016,178827,3
8,2016,178827,1
11,2016,178827,6
12,2016,178827,3
2,2015,178828,4
3,2015,178828,12
4,2015,178828,10
5,2015,178828,11
6,2015,178828,5
7,2015,178828,4
8,2015,178828,10
9,2015,178828,12
10,2015,178828,9
11,2015,178828,6
12,2015,178828,1
2,2016,178828,5
3,2016,178828,8
4,2016,178828,2
5,2016,178828,5
6,2016,178828,5
7,2016,178828,3
8,2016,178828,5
10,2016,178828,5
11,2016,178828,4
12,2016,178828,3
2,2017,178828,1
3,2017,178828,2
2,2015,178829,6
3,2015,178829,11
4,2015,178829,10
5,2015,178829,11
6,2015,178829,7
7,2015,178829,4
8,2015,178829,10
9,2015,178829,14
10,2015,178829,10
11,2015,178829,7
12,2015,178829,2
2,2016,178829,6
3,2016,178829,11
4,2016,178829,4
5,2016,178829,3
6,2016,178829,6
7,2016,178829,3
8,2016,178829,5
10,2016,178829,5
11,2016,178829,6
12,2016,178829,3
2,2017,178829,3
3,2017,178829,3
3,2015,178830,2
4,2015,178830,7
5,2015,178830,10
6,2015,178830,4
7,2015,178830,3
8,2015,178830,10
9,2015,178830,13
10,2015,178830,9
11,2015,178830,7
12,2015,178830,1
2,2016,178830,1
3,2016,178830,9
4,2016,178830,3
5,2016,178830,5
6,2016,178830,6
7,2016,178830,3
8,2016,178830,5
10,2016,178830,6
11,2016,178830,6
12,2016,178830,5
2,2017,178830,4
3,2017,178830,3
2,2015,178831,5
3,2015,178831,10
4,2015,178831,10
5,2015,178831,11
6,2015,178831,7
7,2015,178831,4
8,2015,178831,9
9,2015,178831,12
10,2015,178831,9
11,2015,178831,5
12,2015,178831,2
2,2016,178831,4
3,2016,178831,10
4,2016,178831,3
5,2016,178831,5
6,2016,178831,6
7,2016,178831,3
8,2016,178831,5
10,2016,178831,5
11,2016,178831,6
12,2016,178831,5
2,2017,178831,3
3,2017,178831,3
2,2015,178832,4
3,2015,178832,12
4,2015,178832,8
5,2015,178832,11
6,2015,178832,7
7,2015,178832,4
8,2015,178832,10
9,2015,178832,14
10,2015,178832,10
11,2015,178832,6
12,2015,178832,2
2,2016,178832,6
3,2016,178832,9
4,2016,178832,4
5,2016,178832,5
6,2016,178832,6
7,2016,178832,3
8,2016,178832,4
10,2016,178832,6
11,2016,178832,4
12,2016,178832,5
2,2017,178832,4
3,2017,178832,2
2,2015,178833,3
3,2015,178833,12
4,2015,178833,10
5,2015,178833,11
6,2015,178833,7
7,2015,178833,4
8,2015,178833,9
9,2015,178833,11
10,2015,178833,10
11,2015,178833,6
12,2015,178833,1
2,2016,178833,4
3,2016,178833,10
4,2016,178833,4
5,2016,178833,4
6,2016,178833,5
7,2016,178833,3
8,2016,178833,4
10,2016,178833,3
11,2016,178833,4
12,2016,178833,5
2,2017,178833,3
3,2017,178833,1
2,2015,178834,6
3,2015,178834,11
4,2015,178834,7
5,2015,178834,11
6,2015,178834,5
7,2015,178834,4
8,2015,178834,8
9,2015,178834,12
10,2015,178834,7
11,2015,178834,6
12,2015,178834,2
2,2016,178834,5
3,2016,178834,8
4,2016,178834,3
5,2016,178834,4
6,2016,178834,4
7,2016,178834,3
8,2016,178834,4
10,2016,178834,5
11,2016,178834,6
12,2016,178834,5
2,2017,178834,3
3,2017,178834,1
2,2015,178835,5
3,2015,178835,12
4,2015,178835,7
5,2015,178835,11
6,2015,178835,7
7,2015,178835,4
8,2015,178835,9
9,2015,178835,12
10,2015,178835,9
11,2015,178835,6
12,2015,178835,2
2,2016,178835,5
3,2016,178835,9
4,2016,178835,3
5,2016,178835,5
6,2016,178835,5
7,2016,178835,3
8,2016,178835,5
10,2016,178835,5
11,2016,178835,6
12,2016,178835,5
2,2017,178835,4
3,2017,178835,3
2,2015,178836,5
3,2015,178836,12
4,2015,178836,10
5,2015,178836,11
6,2015,178836,7
7,2015,178836,4
8,2015,178836,10
9,2015,178836,11
10,2015,178836,10
11,2015,178836,7
12,2015,178836,2
2,2016,178836,6
3,2016,178836,10
4,2016,178836,4
5,2016,178836,5
6,2016,178836,7
7,2016,178836,3
8,2016,178836,4
10,2016,178836,7
11,2016,178836,6
12,2016,178836,1
2,2017,178836,4
3,2017,178836,3
2,2015,178837,6
3,2015,178837,11
4,2015,178837,10
5,2015,178837,11
6,2015,178837,7
7,2015,178837,4
8,2015,178837,10
9,2015,178837,14
10,2015,178837,10
11,2015,178837,7
12,2015,178837,2
2,2016,178837,6
3,2016,178837,11
4,2016,178837,4
5,2016,178837,5
6,2016,178837,7
7,2016,178837,3
8,2016,178837,5
10,2016,178837,5
11,2016,178837,6
12,2016,178837,3
2,2017,178837,4
3,2017,178837,3
2,2015,178838,7
3,2015,178838,8
4,2015,178838,7
5,2015,178838,10
6,2015,178838,6
7,2015,178838,4
8,2015,178838,7
9,2015,178838,9
10,2015,178838,7
11,2015,178838,6
12,2015,178838,1
2,2016,178838,4
3,2016,178838,9
4,2016,178838,1
5,2016,178838,4
6,2016,178838,4
7,2016,178838,3
10,2016,178838,6
11,2016,178838,6
12,2016,178838,5
2,2017,178838,2
3,2017,178838,1
2,2015,178839,6
3,2015,178839,12
4,2015,178839,8
5,2015,178839,6
6,2015,178839,6
7,2015,178839,3
8,2015,178839,7
9,2015,178839,11
10,2015,178839,9
11,2015,178839,5
12,2015,178839,1
2,2016,178839,2
3,2016,178839,7
4,2016,178839,2
5,2016,178839,4
6,2016,178839,5
7,2016,178839,2
8,2016,178839,2
10,2016,178839,4
11,2016,178839,5
12,2016,178839,2
2,2017,178839,3
3,2017,178839,3
2,2015,178840,5
3,2015,178840,12
4,2015,178840,9
5,2015,178840,11
6,2015,178840,6
7,2015,178840,4
8,2015,178840,9
9,2015,178840,13
10,2015,178840,7
11,2015,178840,7
12,2015,178840,2
2,2016,178840,6
3,2016,178840,9
4,2016,178840,1
5,2016,178840,4
6,2016,178840,3
7,2016,178840,3
8,2016,178840,3
10,2016,178840,4
11,2016,178840,4
12,2016,178840,6
2,2017,178840,4
3,2017,178840,3
2,2015,178841,5
3,2015,178841,11
4,2015,178841,7
5,2015,178841,11
6,2015,178841,7
7,2015,178841,4
8,2015,178841,10
9,2015,178841,12
10,2015,178841,7
11,2015,178841,7
12,2015,178841,2
2,2016,178841,5
3,2016,178841,5
4,2016,178841,1
11,2016,178841,5
12,2016,178841,4
2,2017,178841,3
3,2017,178841,2
2,2015,178842,4
3,2015,178842,10
4,2015,178842,7
5,2015,178842,11
6,2015,178842,4
7,2015,178842,4
8,2015,178842,10
9,2015,178842,12
10,2015,178842,5
11,2015,178842,7
12,2015,178842,2
2,2016,178842,6
3,2016,178842,4
4,2016,178842,4
5,2016,178842,3
6,2016,178842,3
7,2016,178842,3
8,2016,178842,2
10,2016,178842,4
11,2016,178842,6
12,2016,178842,5
2,2017,178842,1
2,2015,178843,4
3,2015,178843,11
4,2015,178843,9
5,2015,178843,11
6,2015,178843,5
7,2015,178843,4
8,2015,178843,8
9,2015,178843,12
10,2015,178843,5
11,2015,178843,6
12,2015,178843,2
2,2016,178843,5
3,2016,178843,8
4,2016,178843,4
5,2016,178843,5
6,2016,178843,7
7,2016,178843,2
8,2016,178843,4
10,2016,178843,1
2,2015,178844,7
3,2015,178844,12
4,2015,178844,10
5,2015,178844,8
6,2015,178844,7
7,2015,178844,4
8,2015,178844,10
9,2015,178844,14
10,2015,178844,10
11,2015,178844,7
12,2015,178844,2
2,2016,178844,6
3,2016,178844,8
4,2016,178844,4
5,2016,178844,4
6,2016,178844,3
7,2016,178844,3
8,2016,178844,5
10,2016,178844,7
11,2016,178844,4
12,2016,178844,5
2,2017,178844,3
3,2017,178844,3
2,2015,178845,7
3,2015,178845,8
4,2015,178845,9
5,2015,178845,10
6,2015,178845,7
7,2015,178845,4
8,2015,178845,10
9,2015,178845,10
10,2015,178845,8
11,2015,178845,6
12,2015,178845,2
3,2016,178845,2
4,2016,178845,4
5,2016,178845,5
6,2016,178845,6
7,2016,178845,3
8,2016,178845,4
10,2016,178845,6
11,2016,178845,5
12,2016,178845,4
2,2017,178845,3
3,2017,178845,1
2,2015,178846,4
3,2015,178846,10
4,2015,178846,10
5,2015,178846,10
7,2015,178846,3
8,2015,178846,10
9,2015,178846,14
10,2015,178846,10
11,2015,178846,7
12,2015,178846,2
2,2016,178846,5
3,2016,178846,6
4,2016,178846,2
5,2016,178846,3
6,2016,178846,6
7,2016,178846,3
8,2016,178846,4
10,2016,178846,4
11,2016,178846,6
12,2016,178846,3
2,2017,178846,2
3,2017,178846,3
2,2015,178847,7
3,2015,178847,12
4,2015,178847,10
5,2015,178847,11
6,2015,178847,7
7,2015,178847,4
8,2015,178847,10
9,2015,178847,14
10,2015,178847,7
11,2015,178847,6
12,2015,178847,1
2,2016,178847,6
3,2016,178847,8
4,2016,178847,4
5,2016,178847,4
6,2016,178847,5
7,2016,178847,2
8,2016,178847,3
10,2016,178847,1
3,2017,178847,2
2,2015,178848,5
3,2015,178848,12
4,2015,178848,10
5,2015,178848,11
6,2015,178848,7
7,2015,178848,4
8,2015,178848,10
9,2015,178848,14
10,2015,178848,8
11,2015,178848,7
12,2015,178848,2
2,2016,178848,6
3,2016,178848,11
4,2016,178848,4
5,2016,178848,5
6,2016,178848,7
7,2016,178848,3
8,2016,178848,5
10,2016,178848,6
11,2016,178848,6
12,2016,178848,5
2,2017,178848,4
3,2017,178848,3
2,2015,178849,6
3,2015,178849,11
4,2015,178849,10
5,2015,178849,11
6,2015,178849,7
7,2015,178849,4
8,2015,178849,10
9,2015,178849,14
10,2015,178849,9
11,2015,178849,7
12,2015,178849,2
2,2016,178849,4
3,2016,178849,8
4,2016,178849,3
5,2016,178849,3
6,2016,178849,5
7,2016,178849,2
8,2016,178849,1
10,2016,178849,4
11,2016,178849,6
12,2016,178849,4
2,2017,178849,4
3,2017,178849,3
2,2015,178850,7
3,2015,178850,12
4,2015,178850,10
5,2015,178850,11
6,2015,178850,7
7,2015,178850,4
8,2015,178850,9
9,2015,178850,14
10,2015,178850,10
11,2015,178850,7
12,2015,178850,2
2,2016,178850,6
3,2016,178850,10
4,2016,178850,4
5,2016,178850,5
6,2016,178850,7
7,2016,178850,3
8,2016,178850,5
10,2016,178850,6
11,2016,178850,6
12,2016,178850,3
2,2015,178851,5
3,2015,178851,6
4,2015,178851,9
5,2015,178851,11
6,2015,178851,7
7,2015,178851,3
8,2015,178851,4
9,2015,178851,9
10,2015,178851,4
11,2015,178851,1
2,2016,178851,2
3,2016,178851,5
4,2016,178851,2
6,2016,178851,5
7,2016,178851,3
8,2016,178851,3
10,2016,178851,5
11,2016,178851,2
12,2016,178851,4
2,2017,178851,3
3,2017,178851,1
2,2015,178852,2
3,2015,178852,10
4,2015,178852,9
5,2015,178852,8
6,2015,178852,6
7,2015,178852,3
8,2015,178852,8
9,2015,178852,11
10,2015,178852,9
11,2015,178852,6
12,2015,178852,1
2,2016,178852,6
3,2016,178852,5
4,2016,178852,4
5,2016,178852,5
6,2016,178852,3
7,2016,178852,3
10,2016,178852,5
11,2016,178852,6
12,2016,178852,3
2,2017,178852,3
3,2017,178852,3
2,2015,178853,4
3,2015,178853,10
4,2015,178853,10
5,2015,178853,11
6,2015,178853,5
7,2015,178853,4
8,2015,178853,10
9,2015,178853,13
10,2015,178853,9
11,2015,178853,5
12,2015,178853,1
2,2016,178853,6
3,2016,178853,8
4,2016,178853,4
5,2016,178853,4
6,2016,178853,1
7,2016,178853,1
8,2016,178853,4
10,2016,178853,5
11,2016,178853,6
12,2016,178853,3
2,2017,178853,3
3,2017,178853,2
2,2015,178854,4
3,2015,178854,12
4,2015,178854,10
5,2015,178854,9
6,2015,178854,7
7,2015,178854,4
8,2015,178854,10
9,2015,178854,14
10,2015,178854,8
11,2015,178854,7
2,2016,178854,3
3,2016,178854,9
4,2016,178854,3
5,2016,178854,4
6,2016,178854,3
7,2016,178854,2
8,2016,178854,5
10,2016,178854,4
11,2016,178854,6
12,2016,178854,4
2,2017,178854,2
3,2017,178854,3
2,2015,178855,4
3,2015,178855,12
4,2015,178855,10
5,2015,178855,11
6,2015,178855,4
7,2015,178855,4
8,2015,178855,7
9,2015,178855,9
10,2015,178855,4
11,2015,178855,6
12,2015,178855,1
2,2016,178855,5
3,2016,178855,5
10,2016,178855,3
11,2016,178855,5
12,2016,178855,1
2,2017,178855,1
3,2017,178855,2
2,2015,178856,5
3,2015,178856,10
4,2015,178856,5
5,2015,178856,10
6,2015,178856,7
7,2015,178856,4
8,2015,178856,10
9,2015,178856,13
10,2015,178856,4
11,2015,178856,7
12,2015,178856,2
2,2016,178856,6
3,2016,178856,9
4,2016,178856,1
5,2016,178856,5
6,2016,178856,5
7,2016,178856,1
8,2016,178856,4
10,2016,178856,5
11,2016,178856,4
12,2016,178856,5
2,2017,178856,2
3,2017,178856,2
2,2015,178857,4
3,2015,178857,9
4,2015,178857,7
5,2015,178857,11
6,2015,178857,7
7,2015,178857,4
8,2015,178857,9
9,2015,178857,9
10,2015,178857,5
11,2015,178857,7
12,2015,178857,2
2,2016,178857,6
3,2016,178857,8
4,2016,178857,2
5,2016,178857,2
6,2016,178857,5
7,2016,178857,3
8,2016,178857,3
10,2016,178857,6
11,2016,178857,5
12,2016,178857,4
2,2017,178857,4
3,2017,178857,2
2,2015,178858,3
3,2015,178858,11
4,2015,178858,10
5,2015,178858,11
6,2015,178858,7
7,2015,178858,2
8,2015,178858,10
9,2015,178858,13
10,2015,178858,9
11,2015,178858,5
12,2015,178858,2
2,2016,178858,6
3,2016,178858,11
4,2016,178858,3
5,2016,178858,4
6,2016,178858,6
7,2016,178858,2
8,2016,178858,2
10,2016,178858,6
11,2016,178858,4
12,2016,178858,6
2,2017,178858,2
3,2017,178858,3
2,2015,178859,4
3,2015,178859,11
4,2015,178859,10
5,2015,178859,11
6,2015,178859,6
7,2015,178859,4
8,2015,178859,10
9,2015,178859,14
10,2015,178859,10
11,2015,178859,7
12,2015,178859,2
2,2016,178859,6
3,2016,178859,10
4,2016,178859,4
5,2016,178859,5
6,2016,178859,7
7,2016,178859,3
8,2016,178859,5
10,2016,178859,6
11,2016,178859,5
12,2016,178859,4
2,2015,178860,5
3,2015,178860,11
4,2015,178860,9
5,2015,178860,9
6,2015,178860,7
7,2015,178860,4
8,2015,178860,9
9,2015,178860,13
10,2015,178860,9
11,2015,178860,7
12,2015,178860,1
2,2016,178860,5
3,2016,178860,11
4,2016,178860,3
5,2016,178860,4
6,2016,178860,6
7,2016,178860,3
8,2016,178860,4
10,2016,178860,5
11,2016,178860,5
12,2016,178860,5
2,2017,178860,4
3,2017,178860,3
2,2015,178861,5
3,2015,178861,10
4,2015,178861,8
5,2015,178861,8
6,2015,178861,5
7,2015,178861,4
8,2015,178861,8
9,2015,178861,13
10,2015,178861,8
11,2015,178861,5
12,2015,178861,2
2,2016,178861,6
3,2016,178861,10
4,2016,178861,3
5,2016,178861,3
6,2016,178861,3
7,2016,178861,3
8,2016,178861,4
10,2016,178861,5
11,2016,178861,5
12,2016,178861,4
2,2017,178861,4
3,2017,178861,2
2,2015,178862,4
3,2015,178862,7
4,2015,178862,5
5,2015,178862,11
6,2015,178862,7
7,2015,178862,4
8,2015,178862,9
9,2015,178862,9
10,2015,178862,8
11,2015,178862,5
12,2015,178862,1
2,2016,178862,6
3,2016,178862,4
4,2016,178862,3
5,2016,178862,4
6,2016,178862,1
7,2016,178862,2
8,2016,178862,3
10,2016,178862,5
11,2016,178862,5
12,2016,178862,3
2,2017,178862,2
3,2017,178862,2
2,2015,178863,4
3,2015,178863,12
4,2015,178863,9
5,2015,178863,11
6,2015,178863,5
7,2015,178863,4
8,2015,178863,10
9,2015,178863,11
10,2015,178863,9
11,2015,178863,6
12,2015,178863,1
2,2016,178863,5
3,2016,178863,9
4,2016,178863,4
5,2016,178863,5
6,2016,178863,5
8,2016,178863,2
10,2016,178863,4
11,2016,178863,4
12,2016,178863,2
2,2017,178863,3
3,2017,178863,3
2,2015,178864,2
3,2015,178864,12
4,2015,178864,10
5,2015,178864,11
6,2015,178864,7
7,2015,178864,3
8,2015,178864,10
9,2015,178864,13
10,2015,178864,7
11,2015,178864,4
4,2016,178864,3
5,2016,178864,4
6,2016,178864,5
7,2016,178864,3
8,2016,178864,3
10,2016,178864,3
11,2016,178864,4
12,2016,178864,5
2,2017,178864,3
3,2017,178864,3
2,2015,178865,5
3,2015,178865,9
4,2015,178865,9
5,2015,178865,11
6,2015,178865,6
7,2015,178865,4
8,2015,178865,10
9,2015,178865,10
10,2015,178865,10
11,2015,178865,6
12,2015,178865,2
2,2016,178865,6
3,2016,178865,10
4,2016,178865,3
5,2016,178865,5
6,2016,178865,7
7,2016,178865,3
8,2016,178865,3
10,2016,178865,3
11,2016,178865,6
12,2016,178865,4
2,2017,178865,3
3,2017,178865,3
2,2015,178866,3
3,2015,178866,10
4,2015,178866,9
5,2015,178866,9
6,2015,178866,7
7,2015,178866,4
8,2015,178866,7
9,2015,178866,13
10,2015,178866,8
11,2015,178866,6
12,2015,178866,1
2,2016,178866,5
3,2016,178866,3
4,2016,178866,3
5,2016,178866,4
6,2016,178866,4
7,2016,178866,3
8,2016,178866,4
10,2016,178866,5
11,2016,178866,5
12,2016,178866,4
2,2017,178866,3
3,2017,178866,3
2,2015,178867,4
3,2015,178867,8
4,2015,178867,7
5,2015,178867,11
6,2015,178867,4
7,2015,178867,3
8,2015,178867,6
9,2015,178867,12
10,2015,178867,9
11,2015,178867,4
12,2015,178867,1
2,2016,178867,4
3,2016,178867,7
5,2016,178867,1
6,2016,178867,1
7,2016,178867,3
10,2016,178867,4
11,2016,178867,4
12,2016,178867,5
2,2017,178867,4
3,2017,178867,2
2,2015,178868,5
3,2015,178868,10
4,2015,178868,9
5,2015,178868,11
6,2015,178868,7
7,2015,178868,4
8,2015,178868,8
9,2015,178868,9
10,2015,178868,8
11,2015,178868,4
12,2015,178868,2
2,2016,178868,6
3,2016,178868,5
4,2016,178868,2
